epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1010,7223.83,0.81041,1.77711,0.61431,1.01754,0.95292,0.93967,0.97332,0.83403,0.96189,0.90996,0.95848,0.66288,0.55269,1.07358,0.41351,0.8321,0.00500545,0.00500545,0.00500545
1011,7231.04,0.76383,1.65681,0.57974,0.98906,0.96001,0.93403,0.97438,0.83737,0.95916,0.91857,0.96136,0.66432,0.55127,1.07491,0.41082,0.83162,0.0050005,0.0050005,0.0050005
1012,7238.14,0.78263,1.7101,0.58573,0.99193,0.96759,0.93496,0.97354,0.83809,0.95959,0.92439,0.95745,0.66315,0.55254,1.08668,0.40994,0.83165,0.00499555,0.00499555,0.00499555
1013,7245.19,0.79539,1.72438,0.60487,1.0051,0.95861,0.94637,0.97336,0.83506,0.94994,0.92924,0.95565,0.66146,0.55512,1.08551,0.40968,0.83202,0.0049906,0.0049906,0.0049906
1014,7252.45,0.79318,1.716,0.59783,0.99867,0.96254,0.94697,0.97382,0.83373,0.96264,0.92508,0.95824,0.66154,0.55894,1.086,0.40963,0.83299,0.00498565,0.00498565,0.00498565
1015,7259.55,0.7753,1.69853,0.58949,0.99224,0.97663,0.93671,0.97379,0.83555,0.96866,0.92624,0.9567,0.65992,0.55892,1.08679,0.40971,0.8333,0.0049807,0.0049807,0.0049807
1016,7266.58,0.77406,1.70744,0.60023,1.00427,0.97183,0.93925,0.97398,0.83398,0.9699,0.92606,0.96004,0.66039,0.55978,1.08579,0.41008,0.83318,0.00497575,0.00497575,0.00497575
1017,7273.79,0.79512,1.7201,0.60574,1.00725,0.96857,0.94625,0.97393,0.83642,0.96637,0.92869,0.96007,0.66485,0.55678,1.08616,0.40993,0.83263,0.0049708,0.0049708,0.0049708
1018,7280.82,0.78309,1.72383,0.60001,1.00673,0.97115,0.94335,0.97365,0.8362,0.96044,0.9333,0.9618,0.66216,0.55742,1.08843,0.41161,0.8332,0.00496585,0.00496585,0.00496585
1019,7288.1,0.78596,1.7205,0.5918,0.9996,0.9683,0.9462,0.97363,0.83913,0.95967,0.93517,0.96253,0.66524,0.55703,1.08751,0.41345,0.83315,0.0049609,0.0049609,0.0049609
1020,7295.27,0.77816,1.70943,0.58849,0.99148,0.97231,0.94336,0.9736,0.83996,0.96517,0.93196,0.96158,0.66532,0.55813,1.08714,0.4137,0.83327,0.00495595,0.00495595,0.00495595
1021,7302.39,0.77746,1.69175,0.59127,0.99877,0.96966,0.94047,0.97312,0.84065,0.96506,0.93226,0.96335,0.66512,0.5621,1.07948,0.41607,0.83373,0.004951,0.004951,0.004951
1022,7309.6,0.79437,1.71277,0.5958,0.99032,0.96467,0.94344,0.973,0.83487,0.95735,0.93296,0.96233,0.66683,0.56623,1.08705,0.41793,0.83444,0.00494605,0.00494605,0.00494605
1023,7316.78,0.7988,1.74541,0.59726,1.00122,0.96194,0.94649,0.97299,0.83355,0.95909,0.93666,0.96501,0.66754,0.5635,1.08239,0.41808,0.83268,0.0049411,0.0049411,0.0049411
1024,7323.93,0.77618,1.71101,0.59889,0.99868,0.96041,0.94696,0.97275,0.83381,0.95317,0.93565,0.96045,0.66437,0.55986,1.07488,0.41248,0.83149,0.00493615,0.00493615,0.00493615
1025,7331.02,0.77793,1.68925,0.58735,0.99913,0.95931,0.94752,0.97302,0.83185,0.95019,0.93863,0.96347,0.66578,0.55343,1.07462,0.40924,0.82954,0.0049312,0.0049312,0.0049312
1026,7338.11,0.77634,1.66906,0.58709,0.99401,0.96456,0.94486,0.97346,0.83572,0.95529,0.93319,0.96259,0.66753,0.55298,1.07459,0.40575,0.83084,0.00492625,0.00492625,0.00492625
1027,7345.33,0.79335,1.71153,0.59546,1.00185,0.9704,0.94529,0.97369,0.83496,0.96218,0.93211,0.96332,0.67131,0.55206,1.07404,0.40453,0.83198,0.0049213,0.0049213,0.0049213
1028,7352.64,0.77014,1.66983,0.58198,0.98896,0.96742,0.94341,0.97381,0.83167,0.96718,0.93156,0.9649,0.6694,0.55371,1.07434,0.40578,0.8327,0.00491635,0.00491635,0.00491635
1029,7359.84,0.77647,1.6928,0.58509,0.98262,0.95874,0.94838,0.97324,0.83315,0.95844,0.93632,0.96409,0.66839,0.55598,1.07548,0.40749,0.83369,0.0049114,0.0049114,0.0049114
1030,7367,0.77278,1.6562,0.57949,0.99277,0.96742,0.94369,0.97303,0.83436,0.96643,0.9316,0.9647,0.66773,0.55704,1.07856,0.40763,0.83271,0.00490645,0.00490645,0.00490645
1031,7374.05,0.78112,1.70723,0.58764,0.99744,0.96276,0.94689,0.97276,0.83044,0.96067,0.92701,0.9627,0.66423,0.55793,1.07848,0.40813,0.83231,0.0049015,0.0049015,0.0049015
1032,7381.16,0.79603,1.76858,0.59724,0.99751,0.95786,0.94122,0.97234,0.8324,0.97034,0.92078,0.96027,0.66442,0.55994,1.08488,0.40906,0.83259,0.00489655,0.00489655,0.00489655
1033,7388.32,0.79546,1.72622,0.58976,0.9968,0.96223,0.94019,0.97236,0.83294,0.96521,0.92322,0.9604,0.6677,0.56182,1.08193,0.40919,0.83328,0.0048916,0.0048916,0.0048916
1034,7395.41,0.78487,1.72328,0.59079,0.99682,0.96141,0.94602,0.97147,0.82969,0.96937,0.91898,0.96313,0.66335,0.56258,1.07759,0.40892,0.8337,0.00488665,0.00488665,0.00488665
1035,7402.5,0.79116,1.73227,0.59966,0.99761,0.97597,0.92512,0.97235,0.82861,0.96964,0.91798,0.96381,0.6675,0.56263,1.07679,0.40902,0.83258,0.0048817,0.0048817,0.0048817
1036,7409.59,0.78573,1.70831,0.58654,0.99671,0.98003,0.92584,0.9731,0.83158,0.96808,0.91719,0.96293,0.66848,0.56033,1.07689,0.40786,0.83127,0.00487675,0.00487675,0.00487675
1037,7416.75,0.78415,1.71449,0.5913,1.00157,0.98223,0.92822,0.97318,0.8305,0.97275,0.91725,0.96124,0.67204,0.55851,1.07625,0.4094,0.83053,0.0048718,0.0048718,0.0048718
1038,7424.02,0.79419,1.70772,0.59101,0.98709,0.97901,0.93019,0.97469,0.83493,0.96789,0.9196,0.96109,0.66936,0.55883,1.07399,0.40842,0.83082,0.00486685,0.00486685,0.00486685
1039,7431.23,0.79743,1.74767,0.60293,0.99798,0.97765,0.93274,0.97425,0.83167,0.96841,0.9189,0.95781,0.66885,0.55792,1.07116,0.40765,0.83108,0.0048619,0.0048619,0.0048619
1040,7438.62,0.79601,1.75595,0.60122,0.99697,0.97206,0.94058,0.97462,0.83254,0.96185,0.92652,0.96285,0.66885,0.55472,1.07098,0.40677,0.82962,0.00485695,0.00485695,0.00485695
1041,7446.5,0.79214,1.79247,0.59631,1.00838,0.97318,0.93415,0.97332,0.83523,0.97031,0.91184,0.96111,0.66982,0.55243,1.06734,0.40632,0.82936,0.004852,0.004852,0.004852
1042,7454.42,0.77443,1.68635,0.58019,0.99544,0.97822,0.93031,0.97345,0.83508,0.9717,0.9175,0.96153,0.66876,0.55334,1.06857,0.40652,0.83052,0.00484705,0.00484705,0.00484705
1043,7461.71,0.78981,1.717,0.59037,1.00057,0.9802,0.93635,0.97419,0.83433,0.97041,0.92247,0.96243,0.66637,0.55771,1.07079,0.40917,0.83267,0.0048421,0.0048421,0.0048421
1044,7469.11,0.77095,1.67835,0.58218,0.99216,0.9788,0.92879,0.97342,0.83751,0.96786,0.9151,0.96223,0.66913,0.55725,1.06822,0.40837,0.83318,0.00483715,0.00483715,0.00483715
1045,7476.85,0.79898,1.77102,0.60337,1.00784,0.97995,0.92604,0.97376,0.83554,0.97213,0.91931,0.96331,0.66374,0.55323,1.06344,0.40932,0.83171,0.0048322,0.0048322,0.0048322
1046,7484.29,0.77229,1.67395,0.58489,0.99662,0.98666,0.92669,0.97484,0.83642,0.97615,0.91607,0.96138,0.66643,0.5487,1.05672,0.40523,0.83049,0.00482725,0.00482725,0.00482725
1047,7491.73,0.79416,1.74505,0.59903,1.00272,0.9727,0.92655,0.97301,0.84021,0.96126,0.91566,0.96159,0.66857,0.54656,1.05572,0.40398,0.83038,0.0048223,0.0048223,0.0048223
1048,7499.17,0.8029,1.7782,0.60352,1.00539,0.96604,0.9282,0.97297,0.83881,0.96519,0.90585,0.96182,0.66619,0.54765,1.06169,0.40364,0.83066,0.00481735,0.00481735,0.00481735
1049,7506.31,0.76906,1.68566,0.57792,0.99429,0.95854,0.93337,0.97406,0.83729,0.96982,0.89702,0.96354,0.66631,0.55176,1.06581,0.40384,0.83218,0.0048124,0.0048124,0.0048124
1050,7513.52,0.78787,1.73429,0.59451,1.00156,0.95574,0.93796,0.97316,0.83199,0.94139,0.92418,0.96009,0.66253,0.55513,1.07505,0.40552,0.83273,0.00480745,0.00480745,0.00480745
1051,7520.72,0.77496,1.6754,0.58362,0.99519,0.9822,0.91717,0.97323,0.83257,0.97436,0.89478,0.95678,0.66174,0.55715,1.07595,0.40538,0.83279,0.0048025,0.0048025,0.0048025
1052,7527.77,0.77842,1.70562,0.58794,0.99621,0.96161,0.93892,0.97275,0.83426,0.97578,0.89692,0.95963,0.65658,0.55581,1.07477,0.40342,0.83135,0.00479755,0.00479755,0.00479755
1053,7534.79,0.77832,1.70489,0.59064,0.99437,0.98127,0.92306,0.97251,0.83392,0.97124,0.90918,0.95945,0.66006,0.55297,1.07172,0.40455,0.82996,0.0047926,0.0047926,0.0047926
1054,7541.89,0.76731,1.69156,0.5804,0.98947,0.97555,0.92519,0.97358,0.83297,0.96963,0.91079,0.96031,0.66082,0.55165,1.06867,0.40547,0.82842,0.00478765,0.00478765,0.00478765
1055,7549.06,0.78821,1.71294,0.58449,0.9965,0.98353,0.92394,0.97423,0.83354,0.97165,0.91284,0.96275,0.66781,0.54755,1.06566,0.40372,0.82687,0.0047827,0.0047827,0.0047827
1056,7556.27,0.79333,1.74273,0.58744,0.99099,0.98458,0.91854,0.97358,0.83399,0.97678,0.91033,0.96322,0.67034,0.54622,1.06295,0.40392,0.82581,0.00477775,0.00477775,0.00477775
1057,7563.51,0.7932,1.75585,0.5995,1.00666,0.98696,0.91474,0.97388,0.83851,0.97853,0.90667,0.96347,0.66863,0.54672,1.06344,0.40558,0.82601,0.0047728,0.0047728,0.0047728
1058,7571,0.76743,1.68906,0.58308,0.98734,0.98412,0.91834,0.97446,0.83812,0.97919,0.90783,0.96319,0.667,0.5474,1.06353,0.40746,0.82659,0.00476785,0.00476785,0.00476785
1059,7578.18,0.7786,1.67315,0.5813,0.99106,0.9849,0.91529,0.97452,0.83648,0.97891,0.90521,0.96198,0.66552,0.54727,1.0619,0.40782,0.8271,0.0047629,0.0047629,0.0047629
1060,7585.32,0.76009,1.66893,0.57801,0.99384,0.98291,0.92054,0.97454,0.83423,0.97812,0.90684,0.96261,0.66133,0.54433,1.05679,0.40661,0.82691,0.00475795,0.00475795,0.00475795
1061,7592.73,0.76691,1.65554,0.57957,0.99429,0.98746,0.92342,0.97523,0.83861,0.97906,0.91505,0.96234,0.66532,0.54038,1.0508,0.40443,0.82698,0.004753,0.004753,0.004753
1062,7599.81,0.78819,1.71944,0.59362,1.00315,0.98582,0.92868,0.97536,0.8367,0.98299,0.91704,0.96564,0.66246,0.53868,1.04917,0.40363,0.82687,0.00474805,0.00474805,0.00474805
1063,7606.83,0.77437,1.70273,0.58952,0.99735,0.98677,0.92922,0.97521,0.83727,0.97901,0.91867,0.96536,0.66324,0.53833,1.04797,0.40351,0.82726,0.0047431,0.0047431,0.0047431
1064,7613.95,0.78442,1.72299,0.58424,1.0003,0.98563,0.93388,0.97565,0.83577,0.97803,0.92435,0.96639,0.66808,0.5379,1.04846,0.40325,0.82659,0.00473815,0.00473815,0.00473815
1065,7621.21,0.7716,1.68793,0.57192,0.9856,0.98298,0.93615,0.97519,0.83847,0.97551,0.92834,0.96606,0.66776,0.53892,1.05373,0.4039,0.82685,0.0047332,0.0047332,0.0047332
1066,7628.42,0.77598,1.72098,0.58698,0.98876,0.98462,0.93614,0.9757,0.84097,0.97573,0.92757,0.96308,0.66727,0.54073,1.05686,0.40534,0.8269,0.00472825,0.00472825,0.00472825
1067,7635.65,0.81101,1.8139,0.61203,1.00431,0.98637,0.93486,0.97515,0.83628,0.97835,0.92598,0.96346,0.66711,0.54473,1.06439,0.40807,0.82731,0.0047233,0.0047233,0.0047233
1068,7642.88,0.78188,1.71361,0.58608,0.9977,0.98761,0.92879,0.97472,0.83715,0.97814,0.91908,0.96319,0.66334,0.54522,1.06292,0.41063,0.82724,0.00471835,0.00471835,0.00471835
1069,7650.3,0.77864,1.68683,0.58138,0.98959,0.98873,0.9313,0.97503,0.83845,0.98296,0.92096,0.96231,0.66276,0.54431,1.06192,0.40932,0.82699,0.0047134,0.0047134,0.0047134
1070,7657.66,0.78574,1.73437,0.59744,0.99404,0.97676,0.92887,0.97481,0.84031,0.9684,0.91742,0.96315,0.66578,0.54361,1.061,0.40532,0.82711,0.00470845,0.00470845,0.00470845
1071,7664.73,0.76147,1.65379,0.57544,0.98648,0.97071,0.93204,0.97427,0.8384,0.96352,0.91685,0.95967,0.66143,0.54576,1.05735,0.40518,0.82758,0.0047035,0.0047035,0.0047035
1072,7672.04,0.77324,1.68964,0.58229,0.99789,0.98211,0.92251,0.9743,0.83754,0.97978,0.90469,0.9612,0.65845,0.55071,1.05917,0.40424,0.82909,0.00469855,0.00469855,0.00469855
1073,7679.36,0.77367,1.69737,0.59686,1.00397,0.96805,0.93277,0.97403,0.83563,0.96712,0.91224,0.96055,0.66333,0.55599,1.05941,0.40589,0.83015,0.0046936,0.0046936,0.0046936
1074,7686.46,0.76877,1.66945,0.57581,0.98869,0.96102,0.93967,0.97491,0.83668,0.96615,0.91332,0.96252,0.666,0.55642,1.06169,0.4073,0.82991,0.00468865,0.00468865,0.00468865
1075,7693.56,0.76373,1.68856,0.58233,0.99606,0.9636,0.93593,0.97437,0.83455,0.96502,0.91233,0.96382,0.66632,0.55521,1.06127,0.4067,0.82957,0.0046837,0.0046837,0.0046837
1076,7700.84,0.76779,1.66309,0.58081,0.98868,0.96612,0.93626,0.97498,0.83806,0.96366,0.91215,0.96355,0.66874,0.55016,1.05926,0.40488,0.82831,0.00467875,0.00467875,0.00467875
1077,7708,0.76937,1.67651,0.57685,0.99483,0.96856,0.94195,0.97645,0.84027,0.96698,0.91512,0.96323,0.66719,0.54398,1.05797,0.40302,0.82619,0.0046738,0.0046738,0.0046738
1078,7715.08,0.75951,1.65002,0.56823,0.98632,0.97646,0.93862,0.97563,0.83943,0.97371,0.91811,0.96525,0.66868,0.5388,1.06401,0.40238,0.82502,0.00466885,0.00466885,0.00466885
1079,7722.36,0.78838,1.7286,0.58664,0.99047,0.98102,0.93587,0.97543,0.83682,0.98464,0.9154,0.96503,0.6666,0.54048,1.06398,0.40397,0.82515,0.0046639,0.0046639,0.0046639
1080,7729.52,0.77282,1.71248,0.58573,0.9926,0.98933,0.93431,0.97495,0.83485,0.97985,0.92408,0.9656,0.66372,0.54357,1.06682,0.40472,0.82599,0.00465895,0.00465895,0.00465895
1081,7736.66,0.77827,1.70846,0.58372,0.99747,0.98531,0.93279,0.97524,0.83812,0.97629,0.92307,0.96399,0.6649,0.54422,1.06379,0.40325,0.82618,0.004654,0.004654,0.004654
1082,7743.75,0.77407,1.68446,0.57647,0.99103,0.97699,0.93188,0.97501,0.83838,0.97064,0.92002,0.96408,0.66496,0.54271,1.06592,0.40201,0.8255,0.00464905,0.00464905,0.00464905
1083,7750.93,0.78715,1.69373,0.58505,0.99072,0.96135,0.94822,0.97479,0.83929,0.97773,0.91531,0.96378,0.66272,0.54317,1.06385,0.40356,0.8254,0.0046441,0.0046441,0.0046441
1084,7758.03,0.78444,1.71363,0.58671,0.99815,0.9621,0.94981,0.97504,0.84239,0.9796,0.9122,0.96448,0.66898,0.54181,1.06139,0.402,0.82487,0.00463915,0.00463915,0.00463915
1085,7765.12,0.78248,1.71297,0.59363,1.00202,0.96117,0.94953,0.97599,0.84335,0.94874,0.93933,0.96896,0.6722,0.54018,1.05948,0.39992,0.82536,0.0046342,0.0046342,0.0046342
1086,7772.33,0.77885,1.69234,0.58909,0.99711,0.97206,0.93494,0.97567,0.84646,0.96723,0.91845,0.9663,0.6695,0.54058,1.06241,0.40056,0.82676,0.00462925,0.00462925,0.00462925
1087,7779.63,0.77851,1.72273,0.58464,0.99145,0.97061,0.93651,0.97484,0.84276,0.95471,0.92703,0.96271,0.66632,0.54393,1.06454,0.40195,0.82841,0.0046243,0.0046243,0.0046243
1088,7786.81,0.77711,1.70219,0.59019,0.99658,0.96899,0.93345,0.97586,0.84634,0.95652,0.92091,0.96272,0.66617,0.54511,1.05906,0.40368,0.8288,0.00461935,0.00461935,0.00461935
1089,7793.98,0.7731,1.68603,0.58003,0.99249,0.95773,0.94527,0.97496,0.84784,0.95147,0.93411,0.96234,0.66958,0.54456,1.05499,0.40295,0.82847,0.0046144,0.0046144,0.0046144
1090,7801.16,0.77833,1.71587,0.58308,0.9873,0.96976,0.93758,0.97594,0.85053,0.96532,0.933,0.96754,0.66913,0.54417,1.05077,0.40178,0.82791,0.00460945,0.00460945,0.00460945
1091,7808.33,0.76501,1.67002,0.57252,0.99126,0.97574,0.93437,0.97625,0.85142,0.96901,0.92826,0.96774,0.67037,0.5446,1.05378,0.40069,0.82785,0.0046045,0.0046045,0.0046045
1092,7815.45,0.7947,1.75491,0.5962,1.00625,0.97027,0.93489,0.97667,0.84931,0.96476,0.92879,0.9681,0.67249,0.5423,1.05111,0.40062,0.82789,0.00459955,0.00459955,0.00459955
1093,7822.63,0.7684,1.69911,0.58612,0.99307,0.97311,0.93301,0.97634,0.84918,0.96247,0.92361,0.96508,0.66714,0.54301,1.05147,0.40181,0.82837,0.0045946,0.0045946,0.0045946
1094,7829.63,0.75466,1.65774,0.57108,0.98474,0.97405,0.93487,0.97612,0.85073,0.96739,0.92974,0.96907,0.66812,0.54115,1.05241,0.40016,0.82818,0.00458965,0.00458965,0.00458965
1095,7836.71,0.75705,1.64475,0.57175,0.98825,0.97411,0.93892,0.97604,0.84732,0.96831,0.93271,0.96955,0.66856,0.54072,1.05758,0.39783,0.82834,0.0045847,0.0045847,0.0045847
1096,7843.96,0.77826,1.70993,0.57907,0.98966,0.96938,0.94173,0.97559,0.84775,0.96329,0.93466,0.96784,0.66918,0.54055,1.05397,0.39955,0.82768,0.00457975,0.00457975,0.00457975
1097,7851.12,0.76274,1.66014,0.56746,0.98367,0.96896,0.94637,0.97584,0.84917,0.96578,0.93981,0.96921,0.66938,0.54175,1.05224,0.4005,0.82707,0.0045748,0.0045748,0.0045748
1098,7858.29,0.77464,1.70632,0.57828,0.98258,0.97071,0.9456,0.97576,0.84837,0.96602,0.94041,0.97024,0.6706,0.54064,1.05108,0.39818,0.82596,0.00456985,0.00456985,0.00456985
1099,7865.48,0.76482,1.65743,0.57294,0.99062,0.9747,0.9443,0.9761,0.84692,0.97054,0.93967,0.9712,0.67234,0.53897,1.05107,0.39652,0.82607,0.0045649,0.0045649,0.0045649
1100,7872.67,0.77737,1.69989,0.57951,0.99303,0.97945,0.94632,0.97632,0.84747,0.97021,0.93735,0.97028,0.67581,0.5375,1.04939,0.39544,0.82594,0.00455995,0.00455995,0.00455995
1101,7879.8,0.77544,1.71569,0.58075,0.98941,0.97792,0.94475,0.97612,0.84632,0.96973,0.93677,0.96991,0.67566,0.53853,1.05099,0.39549,0.82667,0.004555,0.004555,0.004555
1102,7887.02,0.76521,1.65235,0.57169,0.98482,0.98084,0.94318,0.97612,0.84458,0.97322,0.9362,0.97006,0.67339,0.54094,1.05486,0.39786,0.82692,0.00455005,0.00455005,0.00455005
1103,7894.04,0.76968,1.65438,0.56743,0.99347,0.97845,0.94139,0.9761,0.84465,0.96901,0.93227,0.964,0.67094,0.53877,1.05485,0.39731,0.82601,0.0045451,0.0045451,0.0045451
1104,7901.06,0.77124,1.71963,0.58291,1.00107,0.97737,0.94444,0.97735,0.84524,0.96986,0.93441,0.96464,0.67019,0.53703,1.05344,0.39392,0.82431,0.00454015,0.00454015,0.00454015
1105,7908.2,0.77332,1.67879,0.57565,0.98415,0.97369,0.94443,0.97711,0.84241,0.96569,0.93616,0.96605,0.67376,0.5338,1.05164,0.39185,0.82339,0.0045352,0.0045352,0.0045352
1106,7915.38,0.77829,1.67694,0.57711,0.98748,0.98534,0.93812,0.97787,0.84102,0.97453,0.92341,0.96512,0.66939,0.53113,1.05078,0.39079,0.82229,0.00453025,0.00453025,0.00453025
1107,7922.41,0.77895,1.70085,0.58293,1.00046,0.97944,0.94205,0.97603,0.83729,0.97357,0.92878,0.96461,0.67064,0.53119,1.05224,0.39334,0.82185,0.0045253,0.0045253,0.0045253
1108,7929.47,0.76106,1.69169,0.57159,0.98817,0.98338,0.94274,0.97607,0.83748,0.97891,0.92715,0.96306,0.67764,0.53072,1.04742,0.39323,0.82231,0.00452035,0.00452035,0.00452035
1109,7936.63,0.78515,1.70649,0.5884,1.00433,0.98164,0.94135,0.97567,0.84152,0.97693,0.92759,0.96452,0.67904,0.53004,1.04487,0.39335,0.82235,0.0045154,0.0045154,0.0045154
1110,7943.81,0.76224,1.65608,0.57355,0.9895,0.98155,0.93691,0.97566,0.8415,0.97691,0.92767,0.96498,0.68121,0.53031,1.0453,0.39585,0.82274,0.00451045,0.00451045,0.00451045
1111,7950.97,0.76276,1.68234,0.58162,0.9923,0.9802,0.94016,0.97576,0.84,0.97911,0.92333,0.96568,0.67586,0.52814,1.04326,0.39471,0.82203,0.0045055,0.0045055,0.0045055
1112,7958.18,0.7711,1.68612,0.57183,0.9958,0.98362,0.93698,0.97721,0.84282,0.97743,0.92639,0.96608,0.67759,0.52846,1.04038,0.39391,0.82201,0.00450055,0.00450055,0.00450055
1113,7965.47,0.75624,1.63966,0.56616,0.98813,0.98366,0.9398,0.97737,0.84127,0.9758,0.92818,0.96246,0.67941,0.52995,1.04124,0.39406,0.82201,0.0044956,0.0044956,0.0044956
1114,7972.61,0.77231,1.71804,0.58869,0.99333,0.98509,0.93626,0.97669,0.84648,0.97456,0.92305,0.96462,0.67991,0.53269,1.04436,0.39621,0.82262,0.00449065,0.00449065,0.00449065
1115,7979.81,0.76666,1.6671,0.57057,0.99119,0.98084,0.93548,0.97662,0.84203,0.96875,0.92561,0.96385,0.67947,0.53461,1.04559,0.39624,0.82384,0.0044857,0.0044857,0.0044857
1116,7987.26,0.76383,1.65996,0.56469,0.98485,0.97765,0.9325,0.97667,0.84539,0.96663,0.92571,0.96203,0.68101,0.53347,1.04246,0.39676,0.82313,0.00448075,0.00448075,0.00448075
1117,7994.72,0.78409,1.72157,0.58658,0.99813,0.97818,0.93523,0.97662,0.84573,0.9656,0.9288,0.96459,0.67934,0.53359,1.04141,0.39643,0.82304,0.0044758,0.0044758,0.0044758
1118,8002.09,0.78725,1.7102,0.57751,0.99224,0.97169,0.94013,0.97637,0.84473,0.96333,0.93287,0.96506,0.68012,0.5352,1.04241,0.39666,0.82305,0.00447085,0.00447085,0.00447085
1119,8009.39,0.77327,1.69128,0.58849,0.99931,0.97973,0.92657,0.97648,0.8459,0.97504,0.91838,0.96452,0.68099,0.53563,1.03997,0.396,0.82227,0.0044659,0.0044659,0.0044659
1120,8016.68,0.76559,1.68587,0.57768,0.989,0.98366,0.9267,0.97561,0.84813,0.98022,0.9188,0.96506,0.68003,0.53432,1.03816,0.39512,0.82065,0.00446095,0.00446095,0.00446095
1121,8024.13,0.77327,1.71172,0.58074,0.99579,0.98569,0.92652,0.97513,0.8493,0.98127,0.92047,0.96427,0.67698,0.53238,1.03764,0.39301,0.82031,0.004456,0.004456,0.004456
1122,8031.51,0.76801,1.69404,0.58097,0.99745,0.98925,0.92796,0.97605,0.8484,0.9809,0.92167,0.96386,0.67461,0.53114,1.03937,0.39269,0.8202,0.00445105,0.00445105,0.00445105
1123,8038.83,0.76594,1.68925,0.57345,0.98833,0.98987,0.92779,0.97604,0.84523,0.98407,0.92073,0.96141,0.66853,0.53021,1.03919,0.3915,0.82006,0.0044461,0.0044461,0.0044461
1124,8046.13,0.76897,1.6769,0.56671,0.98702,0.9915,0.9256,0.97601,0.84886,0.98481,0.91933,0.96328,0.66869,0.53123,1.04077,0.39194,0.82055,0.00444115,0.00444115,0.00444115
1125,8053.42,0.76421,1.63783,0.57348,0.98897,0.98721,0.93073,0.97589,0.8471,0.97758,0.92146,0.96472,0.6681,0.53178,1.03832,0.39434,0.82099,0.0044362,0.0044362,0.0044362
1126,8060.63,0.76136,1.64441,0.5666,0.9846,0.98007,0.93239,0.97508,0.84536,0.97043,0.92246,0.96417,0.66746,0.53297,1.0407,0.39421,0.82187,0.00443125,0.00443125,0.00443125
1127,8067.98,0.77685,1.68653,0.58033,0.99389,0.98496,0.92807,0.97467,0.84535,0.97351,0.91498,0.96655,0.66832,0.53157,1.04054,0.39429,0.8218,0.0044263,0.0044263,0.0044263
1128,8075.32,0.77145,1.68061,0.57923,0.99615,0.98541,0.92541,0.9746,0.84425,0.98062,0.91367,0.96459,0.67153,0.53089,1.03241,0.39457,0.82144,0.00442135,0.00442135,0.00442135
1129,8082.52,0.76605,1.67562,0.58674,0.99434,0.98726,0.92257,0.97462,0.84481,0.98463,0.91142,0.96276,0.67334,0.5312,1.03518,0.39405,0.82127,0.0044164,0.0044164,0.0044164
1130,8089.86,0.76614,1.69774,0.57655,0.99314,0.98605,0.92202,0.97489,0.84359,0.98236,0.91233,0.96373,0.67549,0.53225,1.03774,0.39381,0.8213,0.00441145,0.00441145,0.00441145
1131,8097.18,0.77401,1.68756,0.57776,0.99024,0.9844,0.92412,0.97478,0.83859,0.9774,0.91565,0.96473,0.6749,0.53145,1.04495,0.39422,0.82076,0.0044065,0.0044065,0.0044065
1132,8104.54,0.77599,1.68974,0.5768,0.99133,0.98707,0.92461,0.97474,0.83817,0.981,0.91551,0.96448,0.67269,0.5335,1.04667,0.39392,0.82183,0.00440155,0.00440155,0.00440155
1133,8111.94,0.77674,1.72065,0.58435,0.99094,0.98581,0.92809,0.97514,0.83901,0.98339,0.91549,0.96442,0.67091,0.53304,1.0439,0.39437,0.82181,0.0043966,0.0043966,0.0043966
1134,8119.28,0.7696,1.70179,0.57258,0.99355,0.98937,0.93249,0.97588,0.84114,0.98498,0.91678,0.96557,0.67453,0.53425,1.03919,0.39361,0.82217,0.00439165,0.00439165,0.00439165
1135,8126.57,0.7597,1.69163,0.57336,0.99386,0.98649,0.93409,0.97558,0.84136,0.97996,0.91987,0.96491,0.67667,0.5348,1.03769,0.39193,0.82224,0.0043867,0.0043867,0.0043867
1136,8133.86,0.77023,1.69751,0.57018,1.00019,0.97687,0.94311,0.97545,0.84176,0.97808,0.92117,0.96363,0.67609,0.53547,1.0359,0.39134,0.8224,0.00438175,0.00438175,0.00438175
1137,8141.14,0.76124,1.6737,0.57063,0.98926,0.97695,0.93936,0.97503,0.84067,0.97896,0.92185,0.96451,0.67312,0.53482,1.03274,0.39262,0.82297,0.0043768,0.0043768,0.0043768
1138,8148.44,0.77375,1.70651,0.5812,0.99295,0.98121,0.93791,0.97495,0.83887,0.97398,0.92352,0.96515,0.67399,0.53444,1.03422,0.39308,0.82292,0.00437185,0.00437185,0.00437185
1139,8155.71,0.78939,1.75572,0.58989,1.00268,0.97285,0.94712,0.97492,0.8367,0.96199,0.93918,0.96737,0.67459,0.53641,1.03898,0.39487,0.82319,0.0043669,0.0043669,0.0043669
