epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
391,2821.73,0.96078,2.11668,0.81228,1.10418,0.9193,0.92121,0.96081,0.7384,0.9115,0.89141,0.93813,0.57441,0.74296,1.36303,0.56416,0.90663,0.0080695,0.0080695,0.0080695
392,2829.23,0.96437,2.06632,0.82185,1.11461,0.93447,0.9048,0.95781,0.73175,0.90789,0.8775,0.9322,0.56465,0.75231,1.3663,0.57386,0.91074,0.00806455,0.00806455,0.00806455
393,2836.75,0.98456,2.19577,0.84026,1.11397,0.93176,0.89422,0.95367,0.7184,0.90537,0.86756,0.92712,0.54681,0.76908,1.42416,0.59632,0.90679,0.0080596,0.0080596,0.0080596
394,2844.04,0.9719,2.15504,0.83684,1.11433,0.91189,0.91475,0.95697,0.73513,0.88504,0.889,0.92611,0.55156,0.74625,1.39505,0.55923,0.89584,0.00805465,0.00805465,0.00805465
395,2851.3,0.96047,2.08941,0.82418,1.11152,0.93845,0.88745,0.95465,0.73652,0.93103,0.8786,0.93684,0.56887,0.73809,1.36741,0.56107,0.89707,0.0080497,0.0080497,0.0080497
396,2858.61,0.97211,2.10846,0.83956,1.12442,0.93131,0.90587,0.95546,0.72785,0.94423,0.84612,0.92809,0.55751,0.75225,1.36002,0.56798,0.90896,0.00804475,0.00804475,0.00804475
397,2865.99,0.96971,2.10045,0.82284,1.10659,0.93052,0.89987,0.95233,0.72394,0.91661,0.88328,0.93346,0.57046,0.76312,1.34935,0.57143,0.91504,0.0080398,0.0080398,0.0080398
398,2873.16,0.96153,2.09177,0.82676,1.1126,0.94179,0.91171,0.95774,0.72604,0.92186,0.89626,0.93774,0.57843,0.76355,1.3548,0.56666,0.90868,0.00803485,0.00803485,0.00803485
399,2880.45,0.98763,2.17303,0.83538,1.12533,0.93188,0.91057,0.95649,0.73134,0.92212,0.89686,0.94507,0.57974,0.76032,1.35441,0.55843,0.90324,0.0080299,0.0080299,0.0080299
400,2887.87,0.96952,2.07643,0.81934,1.11362,0.94339,0.88813,0.95315,0.72688,0.92863,0.86281,0.93662,0.57203,0.75164,1.34876,0.55353,0.89972,0.00802495,0.00802495,0.00802495
401,2895.27,0.9455,2.09073,0.80131,1.09842,0.91587,0.90736,0.95871,0.73294,0.95103,0.84833,0.93243,0.57367,0.73438,1.3251,0.54967,0.89947,0.00802,0.00802,0.00802
402,2902.62,0.94448,2.05143,0.79809,1.10052,0.90037,0.91297,0.96017,0.74058,0.91961,0.85008,0.92387,0.56521,0.72677,1.32933,0.54588,0.90408,0.00801505,0.00801505,0.00801505
403,2909.95,0.94091,2.05184,0.79883,1.09642,0.92475,0.92759,0.95994,0.73932,0.90784,0.89709,0.93358,0.56297,0.71754,1.32265,0.53333,0.89467,0.0080101,0.0080101,0.0080101
404,2917.24,0.97321,2.11433,0.82243,1.1164,0.93712,0.9158,0.96053,0.73929,0.92632,0.90133,0.93996,0.58723,0.73618,1.31772,0.5334,0.90169,0.00800515,0.00800515,0.00800515
405,2924.56,0.97538,2.08981,0.82107,1.11299,0.93289,0.91384,0.96228,0.7312,0.95118,0.89354,0.94417,0.58857,0.73981,1.32808,0.53465,0.9042,0.0080002,0.0080002,0.0080002
406,2931.38,0.93625,2.07519,0.80861,1.10552,0.9411,0.92888,0.95811,0.73982,0.93728,0.91314,0.94704,0.58866,0.73686,1.3367,0.54059,0.90088,0.00799525,0.00799525,0.00799525
407,2938.38,0.97845,2.14299,0.83578,1.11361,0.94101,0.94116,0.9621,0.73866,0.92721,0.9077,0.9353,0.57682,0.72872,1.35307,0.53214,0.89427,0.0079903,0.0079903,0.0079903
408,2945.29,0.97243,2.15308,0.84316,1.12069,0.90489,0.93417,0.95147,0.7205,0.87801,0.90597,0.9207,0.57055,0.75198,1.39462,0.55433,0.91259,0.00798535,0.00798535,0.00798535
409,2952.37,0.95126,2.08125,0.82013,1.11099,0.93032,0.90109,0.94446,0.71227,0.93691,0.85315,0.91175,0.55596,0.77113,1.41607,0.58962,0.92713,0.0079804,0.0079804,0.0079804
410,2959.45,0.9678,2.10737,0.82126,1.11297,0.93964,0.90349,0.95305,0.72252,0.92807,0.88001,0.92669,0.57849,0.74178,1.32206,0.56204,0.90696,0.00797545,0.00797545,0.00797545
411,2966.42,0.9529,2.08337,0.81501,1.1112,0.95054,0.90839,0.9603,0.73675,0.92285,0.87222,0.9237,0.57353,0.72407,1.34097,0.55335,0.89711,0.0079705,0.0079705,0.0079705
412,2974.25,0.97458,2.13258,0.81792,1.11154,0.92672,0.90958,0.95809,0.74365,0.89621,0.88409,0.92872,0.5719,0.73249,1.32355,0.53407,0.89849,0.00796555,0.00796555,0.00796555
413,2981.42,0.93218,2.03836,0.79616,1.10303,0.94115,0.88191,0.94825,0.73421,0.90705,0.85087,0.92316,0.57836,0.7322,1.32189,0.54349,0.90021,0.0079606,0.0079606,0.0079606
414,2988.67,0.96606,2.1486,0.83784,1.12815,0.92102,0.86873,0.94202,0.7242,0.90124,0.8513,0.9218,0.56444,0.73155,1.3362,0.55145,0.90044,0.00795565,0.00795565,0.00795565
415,2995.68,0.93885,2.05281,0.80959,1.1074,0.94346,0.9178,0.95929,0.73777,0.93054,0.88445,0.93539,0.58733,0.72979,1.3435,0.54768,0.89782,0.0079507,0.0079507,0.0079507
416,3002.93,0.95467,2.07352,0.81214,1.1133,0.92351,0.90909,0.95998,0.7315,0.95606,0.85822,0.93302,0.57065,0.74989,1.36331,0.54804,0.9049,0.00794575,0.00794575,0.00794575
417,3010.19,0.95719,2.09193,0.82085,1.11125,0.94337,0.89683,0.95459,0.73869,0.9243,0.88096,0.93209,0.57614,0.73776,1.30176,0.54807,0.90156,0.0079408,0.0079408,0.0079408
418,3017.3,0.95099,2.05115,0.81021,1.1019,0.93622,0.8967,0.95155,0.7288,0.90511,0.87562,0.92287,0.56851,0.74875,1.3145,0.55342,0.90569,0.00793585,0.00793585,0.00793585
419,3024.33,0.96427,2.10166,0.83039,1.12545,0.95795,0.89462,0.95303,0.72579,0.94771,0.87682,0.92819,0.56803,0.75202,1.33416,0.56376,0.91627,0.0079309,0.0079309,0.0079309
420,3031.78,0.95892,2.07798,0.8217,1.10623,0.94296,0.89373,0.95652,0.73216,0.93401,0.88399,0.9375,0.56543,0.75603,1.36538,0.56557,0.91545,0.00792595,0.00792595,0.00792595
421,3039.03,0.95547,2.08952,0.81937,1.11053,0.94193,0.90661,0.95938,0.74406,0.92844,0.89991,0.93674,0.57814,0.73738,1.3089,0.54392,0.89906,0.007921,0.007921,0.007921
422,3046.31,0.9605,2.08273,0.81046,1.10734,0.91587,0.93585,0.96392,0.75938,0.96028,0.86496,0.93747,0.58534,0.71611,1.29878,0.53849,0.89179,0.00791605,0.00791605,0.00791605
423,3053.64,0.96582,2.12902,0.83215,1.10743,0.96021,0.90359,0.96211,0.75296,0.94856,0.88884,0.93784,0.58446,0.71661,1.31091,0.53981,0.89186,0.0079111,0.0079111,0.0079111
424,3060.88,0.95432,2.06715,0.80569,1.10359,0.9528,0.89437,0.9577,0.7388,0.93236,0.87922,0.94141,0.58919,0.709,1.30481,0.5411,0.89387,0.00790615,0.00790615,0.00790615
425,3068.02,0.9681,2.0906,0.81319,1.10375,0.93672,0.90352,0.95607,0.73825,0.91479,0.89138,0.93998,0.57549,0.71658,1.33566,0.54384,0.89795,0.0079012,0.0079012,0.0079012
426,3075.03,0.94062,2.0459,0.79965,1.10252,0.94484,0.90284,0.95721,0.74192,0.93647,0.88938,0.94144,0.57905,0.7423,1.31968,0.54496,0.90509,0.00789625,0.00789625,0.00789625
427,3082.25,0.9581,2.11316,0.81179,1.10586,0.94442,0.90691,0.95664,0.73738,0.92077,0.88372,0.9335,0.56998,0.7515,1.33745,0.55985,0.90569,0.0078913,0.0078913,0.0078913
428,3089.4,0.94294,2.0563,0.81346,1.11199,0.93264,0.92456,0.95763,0.74244,0.93606,0.86774,0.92483,0.57254,0.74304,1.32169,0.54459,0.90226,0.00788635,0.00788635,0.00788635
429,3096.53,0.94991,2.06685,0.78606,1.09474,0.94387,0.91533,0.96205,0.74823,0.91976,0.89052,0.93585,0.58016,0.72398,1.28536,0.52725,0.89491,0.0078814,0.0078814,0.0078814
430,3104.7,0.9584,2.06807,0.80677,1.11194,0.95107,0.9065,0.9623,0.74673,0.93995,0.87501,0.94393,0.58015,0.73211,1.30379,0.54064,0.90078,0.00787645,0.00787645,0.00787645
431,3115.46,0.94771,2.01863,0.79674,1.103,0.96625,0.9072,0.9635,0.73925,0.94859,0.8807,0.94738,0.57259,0.74442,1.32048,0.55216,0.90238,0.0078715,0.0078715,0.0078715
432,3121.71,0.93176,2.03224,0.78731,1.09951,0.92872,0.93658,0.95844,0.73995,0.9063,0.91161,0.93469,0.57487,0.7508,1.31526,0.55803,0.90604,0.00786655,0.00786655,0.00786655
433,3127.71,0.94249,2.0286,0.79432,1.09172,0.95103,0.91672,0.96028,0.75824,0.94028,0.9082,0.94568,0.58958,0.72761,1.29185,0.54562,0.89697,0.0078616,0.0078616,0.0078616
434,3133.72,0.95662,2.06751,0.81507,1.10685,0.94503,0.91935,0.96138,0.75153,0.94075,0.89592,0.94038,0.59047,0.72163,1.29305,0.54016,0.89366,0.00785665,0.00785665,0.00785665
435,3139.75,0.9378,2.03687,0.79344,1.09501,0.94189,0.92334,0.96057,0.75046,0.93378,0.88896,0.9361,0.59592,0.71278,1.29835,0.53292,0.88723,0.0078517,0.0078517,0.0078517
436,3145.73,0.94674,2.10621,0.82077,1.10811,0.95351,0.90877,0.95884,0.74303,0.94366,0.87076,0.93688,0.59029,0.72153,1.31958,0.54194,0.88906,0.00784675,0.00784675,0.00784675
437,3151.84,0.95028,2.08927,0.8005,1.09536,0.94346,0.9251,0.95884,0.7334,0.92593,0.87948,0.93558,0.582,0.7367,1.29803,0.54102,0.89834,0.0078418,0.0078418,0.0078418
438,3157.83,0.93406,2.04537,0.78679,1.08984,0.93806,0.91606,0.95881,0.74114,0.96329,0.87399,0.93726,0.59095,0.70707,1.26182,0.53326,0.88809,0.00783685,0.00783685,0.00783685
439,3163.91,0.96314,2.08684,0.80642,1.10138,0.93558,0.92358,0.96105,0.74246,0.93938,0.88534,0.93235,0.58337,0.70137,1.29238,0.53205,0.8868,0.0078319,0.0078319,0.0078319
440,3169.94,0.97688,2.13629,0.82719,1.11953,0.92806,0.94657,0.96265,0.74532,0.95892,0.8744,0.94184,0.5807,0.70966,1.28648,0.52174,0.8888,0.00782695,0.00782695,0.00782695
441,3175.77,0.94614,2.05513,0.801,1.09335,0.93096,0.94394,0.96116,0.74667,0.91837,0.93077,0.94694,0.5859,0.70615,1.28142,0.51795,0.88656,0.007822,0.007822,0.007822
442,3181.74,0.9432,2.07091,0.79059,1.09079,0.9542,0.90303,0.95867,0.73564,0.95807,0.89695,0.94817,0.5813,0.71202,1.28552,0.52203,0.89252,0.00781705,0.00781705,0.00781705
443,3187.76,0.95137,2.09438,0.79954,1.10697,0.94213,0.9036,0.95875,0.73809,0.93646,0.88649,0.93785,0.58009,0.72046,1.29221,0.53348,0.89764,0.0078121,0.0078121,0.0078121
444,3193.45,0.94212,2.03662,0.8028,1.11043,0.95354,0.91276,0.95886,0.73654,0.94168,0.89892,0.94039,0.58223,0.7111,1.28207,0.52644,0.89094,0.00780715,0.00780715,0.00780715
445,3199.64,0.94295,2.02278,0.78265,1.09253,0.94478,0.91283,0.96035,0.74555,0.94002,0.89,0.93986,0.59964,0.71309,1.28005,0.52133,0.88437,0.0078022,0.0078022,0.0078022
446,3205.44,0.94018,2.03568,0.79849,1.10294,0.93088,0.92448,0.95356,0.74472,0.92371,0.90863,0.94346,0.58862,0.72952,1.31099,0.53501,0.88902,0.00779725,0.00779725,0.00779725
447,3211.36,0.93819,2.01027,0.78357,1.09012,0.92827,0.92422,0.95558,0.74027,0.92019,0.91421,0.94569,0.58561,0.72137,1.29596,0.54744,0.88588,0.0077923,0.0077923,0.0077923
448,3217.73,0.9228,2.00005,0.77737,1.0811,0.93952,0.91767,0.95811,0.74442,0.92942,0.89102,0.94563,0.57564,0.71827,1.28475,0.53396,0.8825,0.00778735,0.00778735,0.00778735
449,3224,0.94504,2.07536,0.79357,1.09943,0.93083,0.91657,0.95722,0.74539,0.91914,0.88927,0.94074,0.58442,0.70734,1.28836,0.52483,0.88171,0.0077824,0.0077824,0.0077824
450,3230.54,0.94041,2.01037,0.782,1.08651,0.95704,0.89389,0.96175,0.74497,0.9071,0.89407,0.93945,0.59197,0.71234,1.2901,0.52658,0.88689,0.00777745,0.00777745,0.00777745
451,3236.96,0.94067,2.03,0.7902,1.10439,0.94153,0.93597,0.96681,0.75111,0.92508,0.87928,0.9296,0.58312,0.71559,1.28749,0.52836,0.88475,0.0077725,0.0077725,0.0077725
452,3243.27,0.92026,1.98059,0.76676,1.0767,0.95939,0.91694,0.96337,0.74632,0.93669,0.87202,0.92643,0.5872,0.7083,1.27862,0.51839,0.88254,0.00776755,0.00776755,0.00776755
453,3249.6,0.94618,2.09015,0.8009,1.10885,0.93928,0.9293,0.96441,0.7473,0.91059,0.90242,0.93419,0.59759,0.70792,1.27344,0.51472,0.88122,0.0077626,0.0077626,0.0077626
454,3255.81,0.93115,2.00932,0.79236,1.09997,0.93304,0.93171,0.96069,0.73822,0.91977,0.91354,0.93886,0.59038,0.71603,1.29442,0.52021,0.88627,0.00775765,0.00775765,0.00775765
455,3262.5,0.94515,2.0188,0.79163,1.10105,0.95891,0.91239,0.96625,0.7461,0.95513,0.87687,0.9306,0.59011,0.71655,1.28756,0.51722,0.88839,0.0077527,0.0077527,0.0077527
456,3269.33,0.94241,2.04932,0.78593,1.08677,0.95843,0.91889,0.96204,0.74778,0.94059,0.89997,0.93429,0.58559,0.71953,1.30865,0.51999,0.88562,0.00774775,0.00774775,0.00774775
457,3275.72,0.94664,2.06374,0.79013,1.09619,0.94067,0.92178,0.95982,0.75711,0.96085,0.88524,0.94108,0.60057,0.71032,1.29741,0.51912,0.88854,0.0077428,0.0077428,0.0077428
458,3281.76,0.93147,2.05435,0.79868,1.09704,0.94789,0.91022,0.95761,0.75381,0.93306,0.89484,0.93651,0.58603,0.72029,1.31822,0.52646,0.89114,0.00773785,0.00773785,0.00773785
459,3287.83,0.94139,2.07246,0.79829,1.10079,0.9444,0.92309,0.95941,0.74449,0.92911,0.90287,0.93864,0.57443,0.73249,1.32634,0.53032,0.88978,0.0077329,0.0077329,0.0077329
460,3293.99,0.9379,2.04574,0.78105,1.09252,0.93758,0.91753,0.95767,0.73538,0.92783,0.90766,0.94264,0.59011,0.73738,1.32063,0.53431,0.89879,0.00772795,0.00772795,0.00772795
461,3300.19,0.9358,2.03967,0.78181,1.09334,0.9323,0.91003,0.95778,0.73427,0.94042,0.87543,0.93802,0.57434,0.74851,1.31381,0.5425,0.90512,0.007723,0.007723,0.007723
462,3307.24,0.93595,2.07097,0.78823,1.08797,0.93886,0.91332,0.9556,0.72637,0.91275,0.89391,0.92745,0.57004,0.73745,1.332,0.54882,0.90066,0.00771805,0.00771805,0.00771805
463,3314.73,0.91977,2.00647,0.77364,1.09056,0.9512,0.93429,0.96416,0.74809,0.92726,0.90931,0.94115,0.58261,0.71495,1.28299,0.52662,0.89104,0.0077131,0.0077131,0.0077131
464,3322.54,0.94643,2.0487,0.79455,1.10702,0.92249,0.93579,0.96448,0.75629,0.89962,0.91107,0.9361,0.57694,0.70215,1.26836,0.52301,0.88378,0.00770815,0.00770815,0.00770815
465,3329.83,0.93502,2.04129,0.77228,1.08118,0.92922,0.9264,0.9621,0.74954,0.93386,0.89262,0.9462,0.57911,0.69951,1.2736,0.51909,0.88062,0.0077032,0.0077032,0.0077032
466,3336.23,0.92673,2.02253,0.78081,1.08788,0.9244,0.94449,0.96227,0.75592,0.94706,0.89063,0.94237,0.57579,0.6993,1.28111,0.51214,0.87788,0.00769825,0.00769825,0.00769825
467,3342.49,0.92498,2.02334,0.77994,1.09534,0.95073,0.92914,0.96579,0.75539,0.93605,0.91148,0.95259,0.5813,0.69918,1.29017,0.51754,0.87538,0.0076933,0.0076933,0.0076933
468,3348.84,0.9568,2.07868,0.79691,1.10164,0.92879,0.93528,0.9635,0.75586,0.90882,0.907,0.94121,0.58235,0.7077,1.29587,0.5229,0.87686,0.00768835,0.00768835,0.00768835
469,3355.17,0.92299,2.00396,0.76989,1.08745,0.92511,0.9199,0.95868,0.74133,0.90999,0.90587,0.94078,0.58698,0.70161,1.29446,0.52164,0.87858,0.0076834,0.0076834,0.0076834
470,3362.62,0.92647,2.00151,0.77222,1.08658,0.94068,0.90672,0.9575,0.7443,0.92549,0.88986,0.93718,0.58808,0.69768,1.28382,0.521,0.88531,0.00767845,0.00767845,0.00767845
471,3370.17,0.92699,2.00097,0.77807,1.0919,0.92038,0.93169,0.95681,0.74203,0.89216,0.91803,0.93308,0.57422,0.69692,1.28822,0.52173,0.88431,0.0076735,0.0076735,0.0076735
472,3377.66,0.94206,2.08378,0.79437,1.1012,0.94975,0.9409,0.96177,0.74746,0.92836,0.90733,0.93326,0.57494,0.71121,1.28927,0.51396,0.88756,0.00766855,0.00766855,0.00766855
473,3384.45,0.93429,2.01791,0.78549,1.09017,0.94129,0.91414,0.96135,0.74786,0.9207,0.89176,0.93641,0.55736,0.72425,1.32381,0.52533,0.88655,0.0076636,0.0076636,0.0076636
474,3391.89,0.93073,2.03214,0.77702,1.09453,0.95867,0.93184,0.96544,0.74252,0.93027,0.90917,0.93459,0.57049,0.72938,1.31819,0.51504,0.88504,0.00765865,0.00765865,0.00765865
475,3399.67,0.94226,2.08049,0.78713,1.09283,0.94828,0.93678,0.96654,0.7551,0.92358,0.90656,0.94144,0.59198,0.7025,1.26237,0.50935,0.88134,0.0076537,0.0076537,0.0076537
476,3406.71,0.92983,2.01238,0.77153,1.08665,0.9574,0.94018,0.96671,0.76356,0.94771,0.90177,0.94412,0.59238,0.69224,1.26638,0.51053,0.87935,0.00764875,0.00764875,0.00764875
477,3413.8,0.93393,2.05013,0.78748,1.09757,0.9518,0.92262,0.96428,0.7586,0.91926,0.89203,0.93528,0.58742,0.7028,1.29367,0.51264,0.88882,0.0076438,0.0076438,0.0076438
478,3420.73,0.93099,2.01291,0.77278,1.08715,0.92291,0.93464,0.96164,0.74758,0.89584,0.90581,0.93472,0.58575,0.70017,1.28344,0.51809,0.88351,0.00763885,0.00763885,0.00763885
479,3427.85,0.92023,1.99331,0.77134,1.0896,0.94989,0.92663,0.96177,0.74842,0.91688,0.88932,0.92604,0.60244,0.7033,1.27579,0.52442,0.88602,0.0076339,0.0076339,0.0076339
480,3435.16,0.94701,2.07275,0.78871,1.09408,0.93798,0.91947,0.95749,0.73794,0.91655,0.89717,0.93471,0.57415,0.71914,1.30479,0.54256,0.88932,0.00762895,0.00762895,0.00762895
481,3442.77,0.92053,2.01314,0.7742,1.08903,0.93559,0.90762,0.95704,0.73058,0.90663,0.88033,0.92374,0.56226,0.7245,1.32743,0.53467,0.89149,0.007624,0.007624,0.007624
482,3449.4,0.9152,1.94666,0.75215,1.07393,0.95095,0.92151,0.96286,0.75477,0.93228,0.89287,0.93529,0.57476,0.70207,1.2677,0.51151,0.87969,0.00761905,0.00761905,0.00761905
483,3456.66,0.92912,1.97848,0.76459,1.08574,0.94392,0.93176,0.96141,0.7547,0.93322,0.9071,0.93701,0.57979,0.6953,1.28669,0.50744,0.87721,0.0076141,0.0076141,0.0076141
484,3463.47,0.91539,1.97343,0.76862,1.08721,0.93594,0.9355,0.95485,0.76253,0.91904,0.91764,0.93191,0.58145,0.68551,1.27183,0.50767,0.87292,0.00760915,0.00760915,0.00760915
485,3469.9,0.90726,1.97232,0.74646,1.07906,0.93803,0.92735,0.95083,0.76036,0.92361,0.91038,0.93164,0.58233,0.67447,1.24956,0.50675,0.87213,0.0076042,0.0076042,0.0076042
486,3476.41,0.92582,1.99672,0.76674,1.08051,0.93858,0.92665,0.95928,0.76307,0.91425,0.90169,0.93674,0.5812,0.68362,1.27932,0.51121,0.87663,0.00759925,0.00759925,0.00759925
487,3484.15,0.92723,2.0018,0.76515,1.08281,0.94691,0.91123,0.95135,0.74496,0.93496,0.89891,0.93558,0.57629,0.72045,1.33872,0.53002,0.89202,0.0075943,0.0075943,0.0075943
488,3491.79,0.93288,2.0435,0.76664,1.08638,0.95098,0.90504,0.96054,0.75783,0.93473,0.88963,0.94629,0.58338,0.7062,1.30085,0.52609,0.885,0.00758935,0.00758935,0.00758935
489,3498.33,0.93816,2.04454,0.78443,1.09123,0.93769,0.93311,0.96394,0.76596,0.91925,0.91433,0.94933,0.60472,0.68851,1.27023,0.50762,0.87433,0.0075844,0.0075844,0.0075844
490,3505.46,0.91424,1.98785,0.75959,1.08721,0.95604,0.93533,0.96848,0.77119,0.94585,0.91215,0.95695,0.60826,0.67561,1.2413,0.49877,0.87223,0.00757945,0.00757945,0.00757945
491,3512.08,0.90826,1.98898,0.76125,1.08558,0.95976,0.91894,0.96612,0.77107,0.95655,0.90631,0.95307,0.601,0.67546,1.25238,0.5001,0.87535,0.0075745,0.0075745,0.0075745
492,3518.83,0.9205,1.99856,0.76287,1.08326,0.932,0.92655,0.96179,0.76516,0.92834,0.92109,0.95536,0.6003,0.6828,1.24738,0.50083,0.87475,0.00756955,0.00756955,0.00756955
493,3525.46,0.92664,1.98361,0.76659,1.08415,0.96323,0.90034,0.96201,0.76585,0.95833,0.8951,0.9536,0.60314,0.68542,1.25505,0.50403,0.87311,0.0075646,0.0075646,0.0075646
494,3532.03,0.9243,1.97347,0.76621,1.08152,0.96222,0.93065,0.96717,0.76353,0.95759,0.91691,0.95618,0.60011,0.68595,1.26832,0.50517,0.87418,0.00755965,0.00755965,0.00755965
495,3538.68,0.94401,2.02649,0.76688,1.09264,0.96404,0.93553,0.96956,0.76265,0.95933,0.91401,0.95014,0.60122,0.68082,1.25463,0.50363,0.87302,0.0075547,0.0075547,0.0075547
496,3545.37,0.91489,1.99389,0.77131,1.08517,0.96398,0.938,0.96915,0.76473,0.96625,0.92104,0.95418,0.59758,0.68109,1.27307,0.51298,0.87285,0.00754975,0.00754975,0.00754975
497,3553.89,0.92773,2.03737,0.77376,1.09239,0.93906,0.94852,0.9657,0.75349,0.93246,0.92557,0.95565,0.59665,0.69181,1.26784,0.50998,0.87552,0.0075448,0.0075448,0.0075448
498,3561.65,0.91594,2.01276,0.75862,1.0802,0.92808,0.94336,0.95615,0.74139,0.9141,0.92811,0.93879,0.58388,0.70891,1.27316,0.5299,0.88247,0.00753985,0.00753985,0.00753985
499,3569.49,0.92868,2.00844,0.76469,1.07634,0.95898,0.93469,0.96328,0.75885,0.93896,0.91166,0.94096,0.60088,0.68879,1.2458,0.51029,0.8768,0.0075349,0.0075349,0.0075349
500,3576.73,0.93195,1.9723,0.75747,1.07513,0.94516,0.91379,0.96368,0.75464,0.95471,0.88162,0.94023,0.59452,0.69076,1.24619,0.50447,0.88322,0.00752995,0.00752995,0.00752995
501,3583.47,0.91419,1.93844,0.73819,1.06976,0.96379,0.90679,0.96346,0.75671,0.93944,0.88382,0.94371,0.59007,0.69722,1.26068,0.5029,0.88571,0.007525,0.007525,0.007525
502,3590.35,0.94731,2.0364,0.79339,1.10197,0.92951,0.92302,0.96185,0.75485,0.95205,0.86749,0.94079,0.58003,0.6873,1.26362,0.50324,0.88098,0.00752005,0.00752005,0.00752005
503,3598.13,0.92793,2.01474,0.77565,1.09629,0.92661,0.8996,0.95668,0.75372,0.92701,0.86407,0.93451,0.57557,0.68976,1.24993,0.50289,0.87903,0.0075151,0.0075151,0.0075151
504,3605.02,0.91703,1.97799,0.74904,1.07752,0.92664,0.90186,0.95899,0.75697,0.92374,0.85426,0.92158,0.58298,0.69921,1.24772,0.5032,0.8805,0.00751015,0.00751015,0.00751015
505,3612.08,0.91782,1.98695,0.75047,1.0764,0.95128,0.91053,0.96306,0.76071,0.94389,0.89293,0.94158,0.59125,0.68953,1.24081,0.50335,0.87673,0.0075052,0.0075052,0.0075052
506,3619.06,0.89996,1.94862,0.735,1.06811,0.97652,0.90252,0.96535,0.76821,0.96998,0.89353,0.95123,0.6075,0.67704,1.23369,0.50497,0.86949,0.00750025,0.00750025,0.00750025
507,3626.12,0.91262,1.97554,0.76113,1.08958,0.95564,0.92781,0.96651,0.77002,0.95312,0.92458,0.95231,0.61104,0.67087,1.22831,0.50077,0.86852,0.0074953,0.0074953,0.0074953
508,3633.01,0.90388,1.9525,0.74982,1.07693,0.97005,0.91583,0.96734,0.76824,0.96548,0.91063,0.96117,0.60465,0.66937,1.22009,0.49926,0.86793,0.00749035,0.00749035,0.00749035
509,3639.8,0.89291,1.92771,0.74801,1.07428,0.94906,0.91625,0.96575,0.76124,0.94276,0.90533,0.95195,0.59798,0.67578,1.2548,0.49817,0.86962,0.0074854,0.0074854,0.0074854
510,3646.86,0.89713,1.9169,0.7352,1.06121,0.96463,0.90705,0.96574,0.75509,0.92178,0.90097,0.94956,0.59745,0.68173,1.26498,0.50211,0.87335,0.00748045,0.00748045,0.00748045
511,3653.54,0.92434,1.99637,0.76668,1.09251,0.94148,0.92875,0.96069,0.75251,0.93501,0.8915,0.936,0.59168,0.69136,1.25193,0.50154,0.88326,0.0074755,0.0074755,0.0074755
512,3660.41,0.91829,2.01086,0.75593,1.08499,0.93911,0.92346,0.96192,0.7499,0.94457,0.88472,0.93673,0.57993,0.70713,1.26526,0.51011,0.89548,0.00747055,0.00747055,0.00747055
513,3667.18,0.89581,1.94539,0.74892,1.08173,0.95306,0.90285,0.95895,0.74077,0.92871,0.87841,0.93697,0.58727,0.70299,1.26299,0.50761,0.89024,0.0074656,0.0074656,0.0074656
514,3674.98,0.91438,1.99409,0.75345,1.08544,0.96803,0.91766,0.96514,0.75062,0.95709,0.90257,0.95127,0.60129,0.68258,1.23922,0.49155,0.87551,0.00746065,0.00746065,0.00746065
515,3681.93,0.9322,2.03898,0.7702,1.08909,0.96211,0.92113,0.96482,0.76011,0.94798,0.91281,0.94914,0.60383,0.67745,1.22723,0.49314,0.87169,0.0074557,0.0074557,0.0074557
516,3688.84,0.9164,1.98544,0.74998,1.0869,0.95389,0.91029,0.96386,0.76371,0.90994,0.93621,0.95366,0.60952,0.678,1.22734,0.4963,0.87356,0.00745075,0.00745075,0.00745075
517,3695.87,0.93114,1.99819,0.77698,1.09646,0.94689,0.93003,0.9623,0.75786,0.93241,0.91076,0.95052,0.59766,0.68289,1.2431,0.50339,0.87774,0.0074458,0.0074458,0.0074458
518,3702.67,0.91912,1.98425,0.75596,1.08064,0.94804,0.92335,0.96297,0.75889,0.93496,0.90261,0.93701,0.59653,0.69282,1.24833,0.5082,0.87972,0.00744085,0.00744085,0.00744085
519,3709.88,0.89144,1.92402,0.74111,1.07154,0.96269,0.934,0.96538,0.76896,0.94901,0.90904,0.94799,0.60189,0.6829,1.23132,0.50115,0.87357,0.0074359,0.0074359,0.0074359
520,3717.67,0.89531,1.90526,0.72824,1.06374,0.93656,0.94811,0.96498,0.76691,0.90666,0.92473,0.94116,0.60087,0.6753,1.22856,0.49945,0.87071,0.00743095,0.00743095,0.00743095
521,3725.03,0.92449,1.98435,0.75712,1.07815,0.94432,0.91883,0.96234,0.7615,0.92422,0.89585,0.94143,0.5942,0.67174,1.22168,0.50566,0.86899,0.007426,0.007426,0.007426
522,3732.16,0.90955,1.96482,0.75175,1.0831,0.92727,0.94176,0.96387,0.7687,0.90144,0.9175,0.93267,0.60126,0.66979,1.2125,0.49242,0.86951,0.00742105,0.00742105,0.00742105
