epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,12816.6,1.09886,2.44448,1.39556,1.29266,0.46126,0.42866,0.4134,0.26081,0.47621,0.40115,0.38782,0.20941,0.74305,1.444,1.05711,0.84883,0.00939115,0.00939115,0.00939115
125,12920.3,1.1114,2.53627,1.40789,1.29218,0.48116,0.43933,0.4218,0.26678,0.49524,0.41646,0.39849,0.21045,0.73346,1.3842,1.06085,0.83552,0.0093862,0.0093862,0.0093862
126,13024.3,1.12252,2.63754,1.49944,1.32866,0.48185,0.46377,0.41768,0.25018,0.47217,0.45065,0.38917,0.19563,0.76724,1.39382,1.25782,0.85299,0.00938125,0.00938125,0.00938125
127,13127.6,1.10632,2.5841,1.40622,1.29265,0.48378,0.48051,0.44676,0.27199,0.51893,0.4199,0.42021,0.21421,0.77073,1.42628,1.07582,0.86156,0.0093763,0.0093763,0.0093763
128,13232.5,1.12288,2.52644,1.41779,1.30442,0.43069,0.44785,0.38849,0.25604,0.42271,0.4105,0.37348,0.20249,0.76238,1.39655,1.08378,0.84938,0.00937135,0.00937135,0.00937135
129,13336.9,1.04204,2.47106,1.32476,1.24018,0.44645,0.42789,0.39937,0.25665,0.44048,0.423,0.38776,0.21401,0.76688,1.41649,1.08966,0.85345,0.0093664,0.0093664,0.0093664
130,13439.8,1.08011,2.53643,1.39537,1.276,0.46252,0.45304,0.42654,0.26891,0.46058,0.43653,0.40449,0.21646,0.7505,1.43226,1.0132,0.84563,0.00936145,0.00936145,0.00936145
131,13543.5,1.10067,2.50144,1.40003,1.28148,0.54291,0.4677,0.44299,0.27205,0.53821,0.45373,0.4156,0.2219,0.75161,1.40499,1.0281,0.84355,0.0093565,0.0093565,0.0093565
132,13645.2,1.03801,2.37744,1.3013,1.23181,0.5172,0.41549,0.42231,0.27062,0.50043,0.40165,0.3955,0.22084,0.78008,1.4584,1.13244,0.86506,0.00935155,0.00935155,0.00935155
133,13747,1.07342,2.4746,1.34229,1.26049,0.5061,0.44448,0.44919,0.28581,0.50822,0.42104,0.42493,0.23429,0.74615,1.41413,1.00981,0.84521,0.0093466,0.0093466,0.0093466
134,13850.7,1.08224,2.47848,1.34434,1.27794,0.47813,0.51081,0.45212,0.29226,0.46576,0.47579,0.41949,0.22949,0.73812,1.38408,0.99679,0.83078,0.00934165,0.00934165,0.00934165
135,13953.7,1.06176,2.39899,1.34309,1.26005,0.46433,0.43781,0.42171,0.26312,0.45993,0.41286,0.39894,0.20571,0.76145,1.44025,1.10657,0.8544,0.0093367,0.0093367,0.0093367
136,14056.5,1.08076,2.42405,1.33593,1.27949,0.55025,0.46571,0.47599,0.30654,0.55744,0.44247,0.44815,0.25277,0.708,1.35241,1.04198,0.8217,0.00933175,0.00933175,0.00933175
137,14158,1.06456,2.43074,1.36774,1.25702,0.43962,0.48327,0.41183,0.27582,0.41966,0.45323,0.38565,0.22241,0.73139,1.34947,1.0548,0.83459,0.0093268,0.0093268,0.0093268
138,14259.5,1.08043,2.51149,1.36751,1.28637,0.44333,0.46365,0.39558,0.26592,0.42407,0.44475,0.38211,0.209,0.71759,1.394,1.07083,0.82438,0.00932185,0.00932185,0.00932185
139,14363.9,1.10331,2.48415,1.37377,1.28839,0.46206,0.47972,0.43945,0.28884,0.44485,0.4661,0.41473,0.22728,0.71942,1.37023,1.17925,0.82356,0.0093169,0.0093169,0.0093169
140,14467,1.03627,2.40978,1.32959,1.24788,0.55251,0.47486,0.45859,0.29509,0.53351,0.43805,0.4236,0.22419,0.72647,1.38452,1.07036,0.82087,0.00931195,0.00931195,0.00931195
141,14571.6,1.08891,2.44705,1.37001,1.2776,0.43857,0.42566,0.35478,0.22382,0.42539,0.37342,0.32256,0.1681,0.75976,1.46117,1.2499,0.8623,0.009307,0.009307,0.009307
142,14675.3,1.05173,2.45114,1.33682,1.24394,0.58071,0.37543,0.43882,0.28895,0.56873,0.36675,0.40868,0.21418,0.73731,1.40413,1.54664,0.83229,0.00930205,0.00930205,0.00930205
143,14778.7,1.08706,2.45751,1.36799,1.28174,0.50888,0.42979,0.44457,0.2859,0.51261,0.42103,0.41921,0.22257,0.70929,1.33972,1.697,0.81147,0.0092971,0.0092971,0.0092971
144,14883.1,1.09765,2.46571,1.37272,1.3021,0.52976,0.46029,0.4527,0.28946,0.55082,0.42671,0.42921,0.22575,0.73037,1.38002,1.00531,0.84011,0.00929215,0.00929215,0.00929215
145,14986,1.07927,2.42143,1.30674,1.26731,0.59035,0.48381,0.4847,0.30473,0.57411,0.47125,0.45052,0.24583,0.71776,1.33529,1.00427,0.81894,0.0092872,0.0092872,0.0092872
146,15090.6,1.1276,2.53053,1.3897,1.31741,0.52042,0.51153,0.456,0.29078,0.49421,0.48599,0.42872,0.22502,0.72783,1.374,1.10061,0.84163,0.00928225,0.00928225,0.00928225
147,15194.4,1.04974,2.42977,1.33922,1.2496,0.46547,0.42488,0.36698,0.23229,0.44184,0.40323,0.34381,0.17674,0.75237,1.41519,1.23881,0.86271,0.0092773,0.0092773,0.0092773
148,15296,1.07517,2.52439,1.34462,1.2654,0.48892,0.48165,0.42231,0.27198,0.47019,0.45616,0.38718,0.21334,0.72456,1.37758,1.01597,0.83058,0.00927235,0.00927235,0.00927235
149,15397.8,1.0376,2.34573,1.29688,1.23445,0.51419,0.46468,0.46565,0.29981,0.50453,0.45414,0.43742,0.24034,0.71577,1.33473,0.97847,0.82195,0.0092674,0.0092674,0.0092674
150,15500,1.11444,2.53408,1.39724,1.30315,0.50254,0.46277,0.42719,0.27449,0.4815,0.43764,0.4015,0.21361,0.71482,1.36457,1.04473,0.82671,0.00926245,0.00926245,0.00926245
151,15603.2,1.07695,2.44104,1.33472,1.26491,0.45269,0.48231,0.41583,0.26473,0.4538,0.45764,0.39223,0.2085,0.7336,1.42884,1.3281,0.83456,0.0092575,0.0092575,0.0092575
152,15704.2,1.07119,2.42174,1.29654,1.26163,0.50773,0.48221,0.46696,0.31031,0.50164,0.46808,0.43615,0.23983,0.71162,1.32309,1.00465,0.80994,0.00925255,0.00925255,0.00925255
153,15806.2,1.03232,2.31869,1.26053,1.22266,0.47932,0.44072,0.41652,0.27458,0.46082,0.43024,0.39093,0.21704,0.75013,1.4408,1.08397,0.84695,0.0092476,0.0092476,0.0092476
154,15906.6,1.01912,2.35237,1.26798,1.2204,0.53013,0.46983,0.44739,0.29739,0.51506,0.46184,0.42676,0.23611,0.75009,1.41465,1.0358,0.84757,0.00924265,0.00924265,0.00924265
155,16008.7,1.09057,2.4803,1.35328,1.27232,0.55562,0.49652,0.48431,0.31579,0.53695,0.47684,0.45762,0.25236,0.72321,1.35796,0.96956,0.82813,0.0092377,0.0092377,0.0092377
156,16111.9,1.06905,2.43055,1.31288,1.27348,0.56115,0.50972,0.50183,0.33608,0.5152,0.49487,0.46859,0.26345,0.69707,1.27667,0.88367,0.7963,0.00923275,0.00923275,0.00923275
157,16213.5,1.08443,2.37827,1.3098,1.26714,0.5245,0.48502,0.46304,0.30488,0.50219,0.45806,0.42557,0.23494,0.7101,1.31632,0.99237,0.81749,0.0092278,0.0092278,0.0092278
158,16316.1,1.02841,2.39401,1.28213,1.21356,0.4853,0.47821,0.41618,0.27112,0.45483,0.4475,0.37902,0.20324,0.71193,1.37787,1.21964,0.82393,0.00922285,0.00922285,0.00922285
159,16419.5,1.08989,2.4887,1.37984,1.27081,0.57492,0.50761,0.50471,0.31975,0.53582,0.47919,0.46373,0.24653,0.707,1.37162,0.94343,0.81367,0.0092179,0.0092179,0.0092179
160,16522.4,1.05564,2.43789,1.29667,1.24797,0.49164,0.47043,0.46398,0.30003,0.47306,0.45676,0.43506,0.23868,0.70966,1.31549,0.94085,0.80784,0.00921295,0.00921295,0.00921295
161,16625.2,1.06063,2.34271,1.31768,1.24858,0.4913,0.5202,0.48631,0.32258,0.48627,0.49786,0.46061,0.25408,0.68686,1.31015,0.92942,0.80037,0.009208,0.009208,0.009208
162,16727.4,1.00457,2.30603,1.23111,1.19545,0.53592,0.50098,0.47475,0.31683,0.53482,0.46415,0.45033,0.23998,0.70975,1.3615,1.00448,0.81293,0.00920305,0.00920305,0.00920305
163,16831.8,1.04696,2.3787,1.27781,1.24161,0.65109,0.48646,0.5437,0.36244,0.64479,0.46652,0.51312,0.27705,0.6823,1.26467,0.89351,0.78922,0.0091981,0.0091981,0.0091981
164,16935.3,1.10961,2.4951,1.34292,1.2868,0.49625,0.47374,0.45486,0.29195,0.48112,0.44841,0.43452,0.2323,0.72426,1.32725,1.00895,0.82274,0.00919315,0.00919315,0.00919315
165,17038.4,1.03146,2.33612,1.2612,1.22948,0.54544,0.50442,0.49119,0.31338,0.51893,0.47384,0.45336,0.23835,0.74612,1.3398,0.99118,0.83597,0.0091882,0.0091882,0.0091882
166,17142.7,1.00498,2.26907,1.20779,1.20706,0.55592,0.48734,0.49986,0.33165,0.58711,0.42004,0.46426,0.25745,0.70646,1.29969,0.91579,0.81377,0.00918325,0.00918325,0.00918325
167,17244.6,1.04391,2.39451,1.26739,1.22554,0.51107,0.5192,0.476,0.31587,0.51232,0.48199,0.46694,0.2488,0.73226,1.41196,0.92854,0.82974,0.0091783,0.0091783,0.0091783
168,17349.3,1.03748,2.34668,1.28489,1.23236,0.58249,0.48321,0.48464,0.31326,0.54875,0.4413,0.44839,0.24134,0.72775,1.36571,0.99797,0.82823,0.00917335,0.00917335,0.00917335
169,17453.7,1.04082,2.32331,1.27777,1.23352,0.64084,0.46228,0.53593,0.35925,0.61077,0.42883,0.49716,0.27123,0.69875,1.30187,0.93018,0.79687,0.0091684,0.0091684,0.0091684
170,17556.8,1.07574,2.43828,1.31875,1.26847,0.52661,0.49044,0.50007,0.34214,0.52563,0.48171,0.47616,0.26182,0.67812,1.28795,0.89917,0.78535,0.00916345,0.00916345,0.00916345
171,17661.1,1.03155,2.34904,1.25087,1.24119,0.54528,0.49266,0.50941,0.33627,0.53035,0.46169,0.47651,0.2682,0.69001,1.28909,0.95266,0.80094,0.0091585,0.0091585,0.0091585
172,17763.9,1.01266,2.32762,1.23602,1.21492,0.56863,0.56074,0.5649,0.38718,0.58004,0.51222,0.53852,0.30455,0.66677,1.20918,0.82984,0.76662,0.00915355,0.00915355,0.00915355
173,17864.8,1.02062,2.33801,1.2395,1.21707,0.56079,0.53577,0.51728,0.34787,0.53632,0.51399,0.48285,0.26437,0.67652,1.27851,0.87421,0.78542,0.0091486,0.0091486,0.0091486
174,17967.4,1.04162,2.31719,1.27987,1.22931,0.55289,0.50419,0.48408,0.30578,0.52273,0.47309,0.44592,0.23917,0.70614,1.34191,0.95519,0.80432,0.00914365,0.00914365,0.00914365
175,18066.6,1.00656,2.26029,1.23326,1.20544,0.58879,0.49895,0.49526,0.33855,0.5568,0.4581,0.45697,0.25586,0.68993,1.31795,0.98528,0.79307,0.0091387,0.0091387,0.0091387
176,18168.4,1.00127,2.24902,1.21599,1.20347,0.54651,0.54675,0.5057,0.3267,0.50708,0.47441,0.44251,0.24076,0.67878,1.3041,0.91824,0.78775,0.00913375,0.00913375,0.00913375
177,18270.9,1.02205,2.34266,1.21768,1.2181,0.53171,0.55701,0.51911,0.33207,0.51872,0.52425,0.47886,0.24889,0.68608,1.28106,0.92308,0.78905,0.0091288,0.0091288,0.0091288
178,18374.5,1.00534,2.25246,1.20034,1.20078,0.51297,0.49357,0.46345,0.29877,0.50381,0.4414,0.43753,0.22912,0.69434,1.35151,1.05042,0.80327,0.00912385,0.00912385,0.00912385
179,18477.6,0.99662,2.29353,1.23792,1.21015,0.53248,0.45973,0.4817,0.32114,0.51269,0.43995,0.45289,0.24851,0.70006,1.36822,1.0457,0.80549,0.0091189,0.0091189,0.0091189
180,18581,0.99235,2.22423,1.18715,1.18526,0.64621,0.52626,0.57238,0.39822,0.63543,0.50711,0.54497,0.29422,0.66224,1.28147,0.90079,0.77998,0.00911395,0.00911395,0.00911395
181,18683.9,1.03363,2.23315,1.20472,1.21805,0.53717,0.54644,0.50949,0.3404,0.5186,0.50572,0.47276,0.25601,0.67731,1.25348,0.88693,0.79008,0.009109,0.009109,0.009109
182,18788.1,1.02356,2.3056,1.21417,1.22765,0.65558,0.55203,0.60635,0.40522,0.63722,0.51052,0.55809,0.31672,0.66484,1.22977,0.79488,0.78078,0.00910405,0.00910405,0.00910405
183,18893.3,1.05312,2.36846,1.26636,1.23667,0.6103,0.50253,0.52547,0.34816,0.59073,0.46573,0.48414,0.2683,0.69574,1.28779,1.04982,0.8073,0.0090991,0.0090991,0.0090991
184,18995.9,1.00062,2.1913,1.18954,1.18897,0.60745,0.55023,0.54689,0.36168,0.58725,0.52818,0.51355,0.2817,0.66302,1.22606,0.84839,0.78189,0.00909415,0.00909415,0.00909415
185,19098.4,0.99378,2.26011,1.19336,1.21449,0.57038,0.55057,0.52992,0.35563,0.55241,0.53553,0.50085,0.26973,0.68295,1.23457,0.87004,0.78579,0.0090892,0.0090892,0.0090892
186,19202.1,1.00218,2.2877,1.25624,1.22443,0.57507,0.52982,0.53178,0.34853,0.58995,0.48872,0.50225,0.26824,0.68202,1.2819,0.88468,0.80059,0.00908425,0.00908425,0.00908425
187,19303.3,1.04852,2.31487,1.25206,1.2462,0.57989,0.54984,0.55317,0.36112,0.57066,0.51427,0.51222,0.27583,0.66872,1.23832,0.86656,0.79214,0.0090793,0.0090793,0.0090793
188,19404.6,1.03281,2.32718,1.24637,1.24944,0.57966,0.55857,0.54632,0.37004,0.56842,0.51991,0.50721,0.28312,0.65174,1.23169,0.83046,0.78723,0.00907435,0.00907435,0.00907435
189,19506.5,1.07084,2.42118,1.30222,1.27452,0.55507,0.51269,0.52244,0.35153,0.5543,0.49197,0.49123,0.26774,0.65473,1.27632,0.87945,0.77891,0.0090694,0.0090694,0.0090694
190,19606.9,0.99779,2.27049,1.20958,1.21947,0.62092,0.52545,0.5459,0.35269,0.59346,0.47988,0.50572,0.2729,0.66061,1.27567,0.88695,0.78282,0.00906445,0.00906445,0.00906445
191,19708.9,0.97678,2.2293,1.18071,1.19126,0.59992,0.53973,0.56633,0.37207,0.5873,0.52612,0.52615,0.28643,0.67086,1.2362,0.85351,0.7847,0.0090595,0.0090595,0.0090595
192,19813,1.01825,2.32096,1.20933,1.22128,0.60267,0.55118,0.55183,0.3575,0.62041,0.51411,0.51458,0.26752,0.67927,1.25596,0.85339,0.79563,0.00905455,0.00905455,0.00905455
193,19916.8,1.00881,2.23703,1.2128,1.21196,0.59272,0.53321,0.56107,0.37792,0.53839,0.54486,0.53181,0.28341,0.66551,1.2115,0.83316,0.77184,0.0090496,0.0090496,0.0090496
194,20020.6,1.02339,2.32628,1.20942,1.22815,0.69074,0.49234,0.58456,0.39112,0.69215,0.46475,0.55019,0.29854,0.65208,1.22672,0.79879,0.76637,0.00904465,0.00904465,0.00904465
195,20122.8,0.99568,2.32957,1.22079,1.21367,0.60526,0.52671,0.54791,0.36545,0.57206,0.48963,0.50619,0.27511,0.68038,1.26463,0.86994,0.79975,0.0090397,0.0090397,0.0090397
196,20225.1,1.00491,2.28161,1.21074,1.2085,0.53084,0.53026,0.51163,0.34008,0.51686,0.50385,0.46501,0.24144,0.68376,1.31549,0.97033,0.795,0.00903475,0.00903475,0.00903475
197,20326.2,0.97657,2.17349,1.15742,1.17665,0.58358,0.54545,0.5601,0.37151,0.57841,0.50719,0.52122,0.27686,0.64728,1.23512,0.8725,0.76218,0.0090298,0.0090298,0.0090298
198,20429,1.02874,2.36433,1.24207,1.23367,0.55547,0.49695,0.51847,0.3407,0.57512,0.43852,0.47409,0.2599,0.67018,1.31736,0.98599,0.79536,0.00902485,0.00902485,0.00902485
199,20531.4,0.98084,2.26119,1.19592,1.18839,0.58784,0.58071,0.53452,0.36374,0.57402,0.54691,0.5009,0.28696,0.65648,1.22725,0.8627,0.76951,0.0090199,0.0090199,0.0090199
200,20632.3,1.00816,2.35997,1.19919,1.22435,0.57419,0.55463,0.53155,0.35499,0.56623,0.53242,0.50186,0.26782,0.67677,1.22589,0.8359,0.77406,0.00901495,0.00901495,0.00901495
201,20734.7,0.98773,2.2126,1.19117,1.1913,0.59577,0.57933,0.6004,0.39813,0.58546,0.54935,0.57383,0.30509,0.65989,1.2251,0.80757,0.76582,0.00901,0.00901,0.00901
202,20839.1,0.95628,2.15617,1.12789,1.15069,0.60441,0.5514,0.53941,0.35875,0.58006,0.53512,0.52129,0.28407,0.66714,1.2253,0.93064,0.78547,0.00900505,0.00900505,0.00900505
203,20942.1,1.00848,2.31338,1.20076,1.21272,0.57568,0.53724,0.5352,0.35687,0.55474,0.52164,0.50733,0.27198,0.65782,1.25217,0.88402,0.77799,0.0090001,0.0090001,0.0090001
204,21045.1,1.00294,2.23621,1.19929,1.20111,0.62123,0.58998,0.59673,0.40245,0.59939,0.569,0.55339,0.29406,0.65724,1.24687,0.83181,0.77342,0.00899515,0.00899515,0.00899515
205,21148,0.98272,2.21806,1.19155,1.17257,0.67723,0.55719,0.5958,0.40851,0.65111,0.53345,0.57357,0.30285,0.62102,1.17724,1.4346,0.74046,0.0089902,0.0089902,0.0089902
206,21249.7,1.00124,2.26581,1.18542,1.2077,0.60429,0.59048,0.56639,0.39484,0.58788,0.57009,0.5376,0.2916,0.61914,1.1977,2.64415,0.74175,0.00898525,0.00898525,0.00898525
207,21350.8,1.02974,2.2852,1.2251,1.22877,0.61523,0.58664,0.58671,0.40024,0.60561,0.55963,0.54995,0.29808,0.63617,1.21889,0.8255,0.74906,0.0089803,0.0089803,0.0089803
208,21453,0.97752,2.25765,1.17237,1.20069,0.65241,0.5471,0.58524,0.38615,0.64144,0.53999,0.56098,0.29836,0.66177,1.24537,0.84,0.76726,0.00897535,0.00897535,0.00897535
209,21556.2,0.95924,2.1461,1.10349,1.1708,0.57571,0.54071,0.53402,0.36175,0.58888,0.50769,0.49675,0.27073,0.66076,1.25368,1.43244,0.77814,0.0089704,0.0089704,0.0089704
210,21660.1,0.98506,2.2471,1.17501,1.20189,0.65557,0.55591,0.58848,0.40299,0.69388,0.4717,0.53539,0.30227,0.63853,1.20917,0.9798,0.76173,0.00896545,0.00896545,0.00896545
211,21762.1,0.99355,2.30322,1.19013,1.2082,0.57926,0.55048,0.56408,0.38568,0.55663,0.53496,0.51923,0.29372,0.64427,1.22157,0.83472,0.75941,0.0089605,0.0089605,0.0089605
212,21863.3,0.99553,2.21674,1.18658,1.21285,0.63272,0.57726,0.57818,0.40995,0.62508,0.56202,0.56157,0.30742,0.63199,1.17239,0.83536,0.75063,0.00895555,0.00895555,0.00895555
213,21966.2,0.98279,2.23723,1.16343,1.19392,0.63486,0.54476,0.5894,0.41126,0.61728,0.53375,0.56147,0.30147,0.6254,1.23493,0.81151,0.75057,0.0089506,0.0089506,0.0089506
214,22066.1,0.98191,2.21421,1.20282,1.19716,0.5848,0.57417,0.58266,0.4087,0.56749,0.55968,0.55662,0.30898,0.63854,1.23342,0.86071,0.76394,0.00894565,0.00894565,0.00894565
215,22166.9,0.94579,2.21963,1.15001,1.19013,0.66695,0.58764,0.64013,0.43241,0.64477,0.57163,0.59083,0.33055,0.62742,1.16873,0.77145,0.7542,0.0089407,0.0089407,0.0089407
216,22270.8,0.99666,2.27326,1.19657,1.19729,0.63234,0.58991,0.61517,0.41966,0.69977,0.53388,0.58582,0.32019,0.62704,1.12134,0.78,0.7525,0.00893575,0.00893575,0.00893575
217,22370.1,0.95943,2.21583,1.14134,1.16069,0.65395,0.60641,0.63112,0.43019,0.63139,0.58636,0.6032,0.31935,0.63377,1.15104,0.83907,0.75348,0.0089308,0.0089308,0.0089308
218,22474.9,0.96279,2.15461,1.13252,1.17025,0.66173,0.59715,0.62608,0.43717,0.64885,0.5775,0.60676,0.32809,0.62078,1.15126,0.83535,0.74538,0.00892585,0.00892585,0.00892585
219,22576.3,0.95919,2.14478,1.1267,1.17654,0.66398,0.63351,0.66633,0.45178,0.68077,0.59012,0.63786,0.34065,0.61559,1.14129,0.73797,0.73876,0.0089209,0.0089209,0.0089209
220,22679.1,0.94502,2.23212,1.15948,1.18759,0.64612,0.64445,0.6584,0.44781,0.63527,0.62946,0.634,0.35211,0.61584,1.11351,0.68832,0.73693,0.00891595,0.00891595,0.00891595
221,22781.7,0.98273,2.22935,1.15706,1.1934,0.60259,0.651,0.63113,0.43006,0.58679,0.62385,0.60325,0.32977,0.61983,1.14009,0.70681,0.74036,0.008911,0.008911,0.008911
222,22884.4,0.96602,2.18345,1.13018,1.18807,0.65601,0.63689,0.65756,0.43574,0.64322,0.60762,0.63459,0.33718,0.62773,1.12768,0.72056,0.74339,0.00890605,0.00890605,0.00890605
223,22986.3,0.973,2.20341,1.14145,1.17645,0.62551,0.66385,0.61792,0.42648,0.6028,0.65007,0.60019,0.32107,0.61527,1.11717,0.69791,0.7336,0.0089011,0.0089011,0.0089011
224,23087,0.97654,2.22916,1.14891,1.18856,0.65548,0.65384,0.6531,0.44944,0.65274,0.64249,0.63168,0.34272,0.60215,1.12323,0.80577,0.7239,0.00889615,0.00889615,0.00889615
225,23188,0.9651,2.20344,1.15474,1.17732,0.65432,0.61451,0.6447,0.4424,0.64173,0.59636,0.6212,0.32962,0.62112,1.13688,0.75274,0.741,0.0088912,0.0088912,0.0088912
226,23291.1,0.97579,2.16477,1.14293,1.17129,0.67464,0.58225,0.62462,0.42255,0.66859,0.55111,0.60243,0.32293,0.62012,1.18026,0.75352,0.73741,0.00888625,0.00888625,0.00888625
227,23393,0.96787,2.19456,1.15125,1.18264,0.62913,0.57078,0.57839,0.39852,0.62591,0.55346,0.55343,0.30459,0.61667,1.18257,0.88827,0.74129,0.0088813,0.0088813,0.0088813
228,23494.4,0.93345,2.14367,1.11874,1.14332,0.5932,0.57395,0.55472,0.3786,0.56908,0.54455,0.51769,0.28513,0.62654,1.23873,1.08955,0.755,0.00887635,0.00887635,0.00887635
229,23596.1,0.91157,2.08915,1.08044,1.13135,0.62214,0.59649,0.58913,0.39768,0.59264,0.56265,0.54217,0.30568,0.63801,1.19377,0.897,0.76332,0.0088714,0.0088714,0.0088714
230,23699.6,0.97186,2.17604,1.115,1.1795,0.64627,0.57319,0.62737,0.43715,0.63389,0.5719,0.59798,0.33428,0.62056,1.16334,0.78564,0.73831,0.00886645,0.00886645,0.00886645
231,23803.2,0.95162,2.13522,1.09611,1.15423,0.67219,0.59198,0.6341,0.44514,0.67378,0.55383,0.60767,0.33713,0.62894,1.15927,0.75977,0.74472,0.0088615,0.0088615,0.0088615
232,23906.9,0.95457,2.13616,1.12643,1.17234,0.65549,0.58485,0.61518,0.42812,0.63332,0.56809,0.5807,0.322,0.63019,1.192,0.81822,0.74143,0.00885655,0.00885655,0.00885655
233,24010.7,0.92581,2.12347,1.07774,1.14584,0.6501,0.60178,0.61668,0.42282,0.64036,0.57694,0.58239,0.31639,0.62818,1.19926,0.80145,0.75437,0.0088516,0.0088516,0.0088516
234,24115.1,0.95567,2.1551,1.09536,1.16787,0.69041,0.55308,0.60676,0.42023,0.66717,0.53448,0.5727,0.31258,0.63055,1.1975,0.80998,0.75763,0.00884665,0.00884665,0.00884665
235,24217,0.95825,2.15942,1.10031,1.17578,0.67719,0.57416,0.63336,0.44069,0.65398,0.55721,0.60277,0.33369,0.61121,1.15789,0.7543,0.73141,0.0088417,0.0088417,0.0088417
236,24320.3,0.96362,2.19093,1.11392,1.19096,0.66388,0.57288,0.61237,0.42668,0.63266,0.55939,0.5891,0.32349,0.62038,1.16346,0.74638,0.74115,0.00883675,0.00883675,0.00883675
237,24422.3,0.94274,2.11268,1.09245,1.15805,0.67048,0.59353,0.61664,0.42505,0.64082,0.56801,0.585,0.31509,0.61631,1.19268,0.80926,0.74688,0.0088318,0.0088318,0.0088318
238,24525.9,0.94775,2.15305,1.13274,1.16326,0.67349,0.58867,0.62618,0.4386,0.65973,0.56252,0.59596,0.32021,0.62276,1.16628,0.79707,0.75252,0.00882685,0.00882685,0.00882685
239,24627.5,0.96945,2.20204,1.15119,1.19006,0.67677,0.63464,0.64446,0.44923,0.65574,0.60733,0.61357,0.33069,0.59476,1.10581,1.00649,0.72171,0.0088219,0.0088219,0.0088219
240,24728.7,0.91651,2.10686,1.08923,1.13576,0.6763,0.61138,0.64999,0.45421,0.66184,0.58015,0.61843,0.33537,0.60754,1.112,0.76188,0.7299,0.00881695,0.00881695,0.00881695
241,24829.9,0.93543,2.09365,1.07944,1.15194,0.61611,0.59364,0.58823,0.41306,0.65536,0.51833,0.55738,0.30376,0.62487,1.15659,0.84021,0.74388,0.008812,0.008812,0.008812
242,24932.3,0.95585,2.19742,1.10208,1.15453,0.68063,0.57368,0.62346,0.43574,0.65374,0.55057,0.58648,0.31987,0.64067,1.18732,0.81327,0.75709,0.00880705,0.00880705,0.00880705
243,25034.6,0.93508,2.19009,1.09348,1.15609,0.58684,0.5875,0.59892,0.40175,0.57039,0.57234,0.55848,0.29628,0.65303,1.2005,0.77786,0.76447,0.0088021,0.0088021,0.0088021
244,25137,0.92373,2.12163,1.0916,1.15264,0.61341,0.62323,0.61689,0.42303,0.60951,0.57016,0.57645,0.30841,0.63566,1.18032,0.7543,0.75413,0.00879715,0.00879715,0.00879715
245,25239.3,0.9456,2.14122,1.10105,1.1755,0.64424,0.61334,0.63721,0.43918,0.72179,0.51341,0.59306,0.32736,0.63599,1.17179,0.77618,0.75175,0.0087922,0.0087922,0.0087922
246,25343.3,0.90248,2.02514,1.04156,1.12573,0.66622,0.58645,0.62129,0.42653,0.66903,0.57389,0.5916,0.32893,0.64551,1.16061,0.76176,0.75835,0.00878725,0.00878725,0.00878725
247,25446.9,0.96498,2.20044,1.12823,1.1981,0.71966,0.58863,0.67435,0.46799,0.69641,0.56929,0.64875,0.35585,0.61493,1.1374,0.78158,0.7385,0.0087823,0.0087823,0.0087823
248,25551.8,0.95686,2.251,1.11187,1.18903,0.64612,0.5678,0.6532,0.45879,0.68893,0.50465,0.61429,0.34131,0.62663,1.17797,0.92108,0.74413,0.00877735,0.00877735,0.00877735
249,25653.5,0.89453,2.06049,1.03586,1.12103,0.66845,0.61645,0.6363,0.4424,0.63876,0.59488,0.59907,0.31668,0.60686,1.15437,0.7772,0.72718,0.0087724,0.0087724,0.0087724
250,25756.1,0.95774,2.18086,1.10463,1.17323,0.64933,0.61248,0.60522,0.40833,0.6087,0.57708,0.55771,0.29538,0.61772,1.16903,0.80626,0.7328,0.00876745,0.00876745,0.00876745
251,25858.5,0.92426,2.12456,1.0837,1.14485,0.66932,0.61585,0.62608,0.43274,0.62981,0.58409,0.58955,0.31441,0.61468,1.17437,0.88766,0.73502,0.0087625,0.0087625,0.0087625
252,25958.1,0.95667,2.22223,1.12203,1.16901,0.59998,0.56922,0.58232,0.39015,0.5802,0.55426,0.55259,0.28845,0.64648,1.20892,0.81648,0.75096,0.00875755,0.00875755,0.00875755
253,26061.4,0.90902,2.04043,1.05405,1.13065,0.68912,0.56302,0.63043,0.43578,0.66749,0.54846,0.59788,0.32294,0.62526,1.18984,0.76375,0.73853,0.0087526,0.0087526,0.0087526
254,26162.4,0.95284,2.18988,1.1175,1.17228,0.7056,0.57144,0.63654,0.44834,0.68259,0.57052,0.60604,0.32724,0.61107,1.13228,0.77606,0.72807,0.00874765,0.00874765,0.00874765
255,26265.6,0.92708,2.12693,1.0798,1.14633,0.67089,0.59926,0.64507,0.44547,0.65621,0.58879,0.61189,0.32443,0.60281,1.14034,0.74135,0.72166,0.0087427,0.0087427,0.0087427
